time,theta,omega
13.650000000000059,-0.06578879937138826,8.518616434952946
13.70000000000006,0.3601420223762591,8.550852946644927
13.75000000000006,0.7876846697085054,8.37438335568056
13.800000000000061,1.2064038374925334,7.988417867523393
13.850000000000062,1.605824730868703,7.397279987152052
13.900000000000063,1.9756887302263055,6.610425869026387
13.950000000000063,2.306210023677625,5.642338391215497
14.000000000000064,2.5883269432383997,4.512295479613461
14.050000000000065,2.813941717219073,3.244015277426645
14.100000000000065,2.976142481090405,1.865183835989299
14.150000000000066,3.06940167288987,0.4068740202550003
14.200000000000067,3.08974537390262,-1.0971327994610363
14.250000000000068,3.0348887339295683,-2.6111080326733203
14.300000000000068,2.904333332295902,-4.098203512298809
14.350000000000069,2.699423156680962,-5.521326845123801
14.40000000000007,2.4233568144247717,-6.844044191897472
14.45000000000007,2.081154604829898,-8.031489030965611
14.500000000000071,1.6795801532816172,-9.051254787332262
14.550000000000072,1.227017413915004,-9.874249062440255
14.600000000000072,0.7333049607929913,-10.475487595258606
14.650000000000073,0.20953058103006106,-10.834807026047171
14.700000000000074,-0.3322097702722975,-10.937477010751902
14.750000000000075,-0.8790836208098926,-10.774694223318477
14.800000000000075,-1.4178183319758164,-10.34394324912163
14.850000000000076,-1.935015494431898,-9.64921226645348
14.900000000000077,-2.417476107754572,-8.70105467418185
14.950000000000077,-2.8525288414636645,-7.51649138138211
15.000000000000078,-3.22835341053277,-6.118752249064914
15.050000000000079,-3.5342910229860154,-4.536859077903857
15.10000000000008,-3.7611339768812084,-2.8050564766407096
15.15000000000008,-3.9013868007132437,-0.9621008279689174
15.200000000000081,-3.94949184211169,0.9495787043805721
15.250000000000082,-3.902012906892661,2.8848297070153004
15.300000000000082,-3.757771421541896,4.796816031392705
15.350000000000083,-3.517930619972261,6.638124027948234
15.400000000000084,-3.186024418574849,8.361910031734642
15.450000000000085,-2.767928916988117,9.923061996836317
15.500000000000085,-2.271775817146301,11.279347166160495
15.550000000000086,-1.7078084588382763,12.392517316562182
15.600000000000087,-1.088182593010167,13.229343461392938
15.650000000000087,-0.42671541994052,13.76255293196792
15.700000000000088,0.261412226657876,13.971643487738774
15.750000000000089,0.9599944010448147,13.843551496676415
15.80000000000009,1.6521719758786355,13.373154240164457
15.85000000000009,2.3208296878868584,12.563589971983925
15.900000000000091,2.949009186486055,11.426383424919365
15.950000000000092,3.5203283577320232,9.981368923541197
16.000000000000092,4.019396803909083,8.256408028252505
16.050000000000093,4.432217205321708,6.286903594337054
16.100000000000094,4.74656238503856,4.115117163729417
16.150000000000095,4.952318243225031,1.7893015950605222
16.200000000000095,5.041783322978057,-0.6373343441197434
16.250000000000096,5.00991660577207,-3.107808172378992
16.300000000000097,4.85452619715312,-5.562667309207306
16.350000000000097,4.576392831692755,-7.941385145812335
16.400000000000098,4.179323574402138,-10.183817633341786
16.4500000000001,3.670132692735049,-12.231686184798834
16.5000000000001,3.0585483834951073,-14.030051204239008
16.5500000000001,2.3570458232831566,-15.528739912151611
16.6000000000001,1.5806088276755759,-16.683692365560358
16.6500000000001,0.7464242093975579,-17.45819069112139
16.700000000000102,-0.12648532515851163,-17.823938553726194
16.750000000000103,-1.0176822528448213,-17.76196074439852
16.800000000000104,-1.9057802900647474,-17.263296440504558
16.850000000000104,-2.768945112089975,-16.32946409837283
16.900000000000105,-3.5854183170086165,-14.972680993448744
16.950000000000106,-4.334052366681053,-13.215826018114521
17.000000000000107,-4.994843667586779,-11.092140358440805
17.050000000000107,-5.54945068550882,-8.644666961323283
17.100000000000108,-5.981684033574984,-5.9254361254239605
17.15000000000011,-6.277955839846182,-2.994410948972218
17.20000000000011,-6.4276763872947935,0.08178741255241206
17.25000000000011,-6.423587016667173,3.2313488423268613
17.30000000000011,-6.26201957455083,6.378906480493777
17.35000000000011,-5.9430742505261405,9.447296072023684
17.400000000000112,-5.470709446924956,12.359402454781494
17.450000000000113,-4.852739324185881,15.040050083774723
17.500000000000114,-4.100736819997145,17.417892352625806
17.550000000000114,-3.229842202365855,19.427253394424408
17.600000000000115,-2.2584795326446345,21.009876073583676
17.650000000000116,-1.2079857289654508,22.116531044579546
17.700000000000117,-0.10215917673647334,22.708444051772616
17.750000000000117,1.0332630258521576,22.75850204837349
17.800000000000118,2.171188128270832,22.252203165705932
17.85000000000012,3.283798286556129,21.188320982853224
17.90000000000012,4.34321433569879,19.57925982244072
17.95000000000012,5.322177326820826,17.45108479794831
18.00000000000012,6.194731566718242,14.843217907806107
18.05000000000012,6.936892462108547,11.807799440114168
18.100000000000122,7.527282434114255,8.40872213368098
18.150000000000123,7.947718540798304,4.720353740964995
18.200000000000124,8.183736227846554,0.8259716559738255
18.250000000000124,8.225034810645244,-3.184059095670986
18.300000000000125,8.065831855861695,-7.214326152887157
18.350000000000126,7.7051155482173375,-11.166583762259389
18.400000000000126,7.146786360104368,-14.942090380885885
18.450000000000127,6.399681841060074,-18.444015697337026
18.500000000000128,5.477481056193223,-21.579859799456464
18.55000000000013,4.398488066220399,-24.263825516991144
18.60000000000013,3.185296790370842,-26.41908466943914
18.65000000000013,1.8643425568988847,-27.979880096720855
18.70000000000013,0.465348552062842,-28.893407949601308
18.75000000000013,-0.9793218454172234,-29.1214287401121
18.800000000000132,-2.4353932824228286,-28.641561035857663
18.850000000000133,-3.867471334215712,-27.448218327470478
18.900000000000134,-5.239882250589236,-25.553157373704778
18.950000000000134,-6.517540119274475,-22.98561507091605
19.000000000000135,-7.666820872820278,-19.792020412471558
