time,theta,omega
21.300000000000168,-0.06599759169504396,0.21957571754550184
21.35000000000017,-0.05340186482124029,0.2519145374760734
21.40000000000017,-0.03949779225931623,0.27808145123848116
21.45000000000017,-0.024626023787038924,0.2974353694455461
21.50000000000017,-0.009150917731979165,0.3095021211011952
21.55000000000017,0.006548385807514085,0.31398607078986496
21.600000000000172,0.02208725389472324,0.3107773617441831
21.650000000000173,0.037084984261511675,0.2999546073357687
21.700000000000173,0.05117413251389307,0.28178296504762795
21.750000000000174,0.06400951451968409,0.25670764011582037
21.800000000000175,0.07527666341974285,0.22534297800117514
21.850000000000176,0.0846995340660179,0.18845741292550114
21.900000000000176,0.09204726612767553,0.14695464123315236
21.950000000000177,0.0971398401692051,0.10185148083059134
22.000000000000178,0.09985248812658915,0.054252959147680836
22.05000000000018,0.10011875012487176,0.005325239965652151
22.10000000000018,0.097932102745095,-0.04373294759553502
22.15000000000018,0.09334611884806343,-0.09171967794063157
22.20000000000018,0.0864731550392543,-0.13745927617618264
22.25000000000018,0.07748159893198345,-0.17983112214541724
22.300000000000182,0.06659174365087898,-0.21779710562208915
22.350000000000183,0.054070390650327996,-0.25042706001101983
22.400000000000183,0.04022431307884397,-0.27692155142968056
22.450000000000184,0.025392739836928267,-0.2966314648383141
22.500000000000185,0.00993904446900782,-0.30907390735840895
22.550000000000185,-0.005758157488403321,-0.3139440391482228
22.600000000000186,-0.02131428458734858,-0.31112254197890515
22.650000000000187,-0.0363482117139038,-0.3006785425311044
22.700000000000188,-0.05049160765346838,-0.28286791879129153
22.75000000000019,-0.06339795920552298,-0.258127031041092
22.80000000000019,-0.07475106075704227,-0.22706203103038575
22.85000000000019,-0.08427276132001402,-0.19043401125943504
22.90000000000019,-0.09172977923064543,-0.14914035821262817
22.95000000000019,-0.09693941755012603,-0.10419276638961189
23.000000000000192,-0.09977404013962854,-0.056692451790050134
23.050000000000193,-0.10016419874571014,-0.007803172121632139
23.100000000000193,-0.09810033448252185,0.04127728526376584
23.150000000000194,-0.09363301202451177,0.08934644916020155
23.200000000000195,-0.08687168077190115,0.13522662505221233
23.250000000000195,-0.07798199334037895,0.1777937486304439
23.300000000000196,-0.06718174707201746,0.2160049253672296
23.350000000000197,-0.05473554800039156,0.24892398143251815
23.400000000000198,-0.04094832800275606,0.27574439995271
23.4500000000002,-0.026157873969053034,0.2958090806740605
23.5000000000002,-0.01072655202310821,0.30862643891889646
23.5500000000002,0.004967570447402765,0.3138824494102195
23.6000000000002,0.020539987441952373,0.31144833989099213
23.6500000000002,0.035609174744174146,0.30138374604443546
23.700000000000202,0.04980593726516365,0.2839352504197901
23.750000000000203,0.06278245432315666,0.25953034115985996
23.800000000000203,0.07422080125023231,0.2287669385415132
23.850000000000204,0.08384073854667728,0.19239874592889936
23.900000000000205,0.09140657774872867,0.1513167840410275
23.950000000000205,0.09673295579593619,0.10652756094415045
24.000000000000206,0.09968937642614327,0.05912841260414171
24.050000000000207,0.10020340733390984,0.010280618155331496
24.100000000000207,0.09826245476199562,-0.03881905143828433
24.150000000000208,0.09391407204841251,-0.0869676542716622
24.20000000000021,0.0872647945696433,-0.13298554957538433
24.25000000000021,0.07847752962391782,-0.17574529891450955
24.30000000000021,0.06776756520240636,-0.21419928843022928
24.35000000000021,0.05539729543343594,-0.2474053953794084
24.40000000000021,0.04166979192634634,-0.274550070141792
24.450000000000212,0.02692137851706125,-0.2949682681857017
24.500000000000213,0.011513391334108163,-0.30815974365906174
24.550000000000214,-0.004176673936530574,-0.31380130541277473
24.600000000000215,-0.019764410695724315,-0.31175473518387475
24.650000000000215,-0.03486791939287281,-0.30207017394296987
24.700000000000216,-0.04911716406489592,-0.2849848934404622
24.750000000000217,-0.06216303821732908,-0.2609174830486632
24.800000000000217,-0.07368591793343768,-0.23045759432217194
24.850000000000218,-0.08340349266017705,-0.19435149453478748
24.90000000000022,-0.09107768181674208,-0.15348378313130073
24.95000000000022,-0.09652046776879694,-0.10885571904109712
25.00000000000022,-0.09959850226051627,-0.06156068983438661
25.05000000000022,-0.10023637344685295,-0.012757423726733629
25.10000000000022,-0.09841845348374173,0.03635839926222432
25.150000000000222,-0.09418928141027884,0.08458344146925778
25.200000000000223,-0.08765247194226412,0.1307361893602944
25.250000000000224,-0.07896817691166393,0.17368590061200384
25.300000000000225,-0.06834916154672796,0.21238030729871918
25.350000000000225,-0.056055591723897166,0.24587139645661588
25.400000000000226,-0.042388659903830894,0.2733386364013255
25.450000000000227,-0.02768320591612076,0.29410907975420264
25.500000000000227,-0.01229951338346567,0.3076738506531018
25.550000000000228,0.003385517227084328,0.313700612211
25.60000000000023,0.01898760266557076,0.31204170876972864
25.65000000000023,0.034124491838750715,0.302737783463599
25.70000000000023,0.04842533096188127,0.28601678246261114
25.75000000000023,0.061539749476445735,0.2622883702912893
25.80000000000023,0.07314644412883728,0.2321338930478309
25.850000000000232,0.08296105090007232,0.19629213542470064
25.900000000000233,0.09074311192425558,0.1556412204836652
